award_id,cancelled_trump,title,directorate,start_date,state,org_name,end_date,year,award_amount
"=""1755871""",yes,CRII: RI: Using Large-Scale Neuroanatomy Datasets to Quantify the Mesoscale Architecture of the Brain,IIS,09/01/2018,GA,Georgia Tech Research Corporation,09/30/2020,2020,175000.0
"=""1855441""",yes,CRII: SHF: HPC Solutions to Big NGS Data Compression,CCF,09/01/2018,FL,Florida International University,01/31/2020,2020,7708.0
"=""1840420""",yes,Planning Grant: Engineering Research Center for Ubiquitous and Unique Embedded Security,EEC,09/01/2018,MA,University of Massachusetts Amherst,08/31/2019,2019,100000.0
"=""1743662""",yes,On-chip optical biosensing methods for quantitative measurement of antibiotic resistance,CBET,09/01/2018,DC,George Washington University,08/31/2020,2020,100000.0
"=""1835981""",yes,HBCU Computer Science Faculty Workshop 2018,CNS,09/01/2018,DC,Association of Public and Land-Grant Universities,08/31/2019,2019,48096.0
"=""1841231""",yes,EAGER: A Systems Approach to Predicting and Preventing Accidents During Operations,CMMI,09/01/2018,MA,Massachusetts Institute of Technology,12/31/2019,2019,124450.0
"=""1831811""",yes,SCC: Empowering Smart and Connecticut Communities through Programmable Community Microgrids,ECCS,09/01/2018,CT,University of Connecticut,04/30/2020,2020,800000.0
"=""1839341""",yes,EAGER:  Unraveling riverine sulfate using minor oxygen isotopes,EAR,09/01/2018,MA,Harvard University,02/29/2020,2020,100413.0
"=""1834480""",yes,Midwest Programming Languages Summit 2018,CCF,09/01/2018,WI,University of Wisconsin-Madison,02/29/2020,2020,5000.0
"=""1838281""",yes,"2019 Water Disinfection, Byproducts, and Health GRC/GRS",CBET,09/01/2018,RI,Gordon Research Conferences,08/31/2019,2019,10000.0
"=""1848831""",yes,"Sixth Arab-American Frontiers of Science, Engineering, and Medicine Symposium: A Unique Opportunity for U.S.-Arab Scientific Exchange and Collaboration",OISE,09/01/2018,DC,National Academy of Sciences,08/31/2020,2020,49999.0
"=""1745471""",yes,Dispatches from Thwaites Glacier,OPP,09/01/2018,RI,Mueller                 Elizabeth      R,02/28/2019,2019,1.0
"=""1824344""",yes,Collaborative Research: Robust Inference and Computational Methods for Optimal Values of Nonlinear Programs,SES,09/01/2018,MA,Trustees of Boston University,08/31/2020,2020,120473.0
"=""1840634""",yes,Planning Grant: Engineering Research Center for Materials for Agriculture Resource Imaging Analytics at High Resolution (MARIAH),EEC,09/01/2018,AR,University of Arkansas,03/31/2019,2019,100000.0
"=""1837544""",yes,EAGER: Exploring a community driven data-model framework for testing the stability of the Greenland Ice Sheet,OPP,09/01/2018,NY,SUNY at Buffalo,08/31/2020,2020,278843.0
"=""1816064""",yes,"Ecology of MERS-CoV in camels, humans, and wildlife in Ethiopia",DEB,09/01/2018,DC,George Washington University,05/31/2020,2020,2487071.0
"=""1824004""",yes,Collaborative Research: How Policy Affects Power Plants in an Age of Experimentalist Governance,SES,09/01/2018,MA,Boston College,08/31/2020,2020,29907.0
"=""1844584""",yes,"The Deep Learning for Multi-phase Organic Chemistry Conference; Irvine, California; September 27-28, 2018",AGS,09/01/2018,CA,University of California-Irvine,08/31/2019,2019,5000.0
"=""1855854""",yes,CPS: Breakthrough: Collaborative Research: WARP: Wide Area assisted Resilient Protection,CNS,09/01/2018,SC,Clemson University,08/31/2019,2019,81691.0
"=""1840484""",yes,Planning Grant: Engineering Research Center for Transformational Science and Manufacturing Innovation on Heterogeneous Materials Joining  - ERC-TRANSMI-HMJ,EEC,09/01/2018,OH,"OHIO STATE UNIVERSITY, THE",07/31/2020,2020,99282.0
"=""1839925""",yes,Virginia Topology Conference 2018,DMS,09/01/2018,VA,University of Virginia Main Campus,08/31/2019,2019,14400.0
"=""1836575""",yes,EAGER: Collaborative Research: An Unified Learnable Roadmap for Sequential Decision Making in Relational Domains,IIS,09/01/2018,NC,Duke University,12/31/2020,2020,100000.0
"=""1854435""",yes,RI: Small: Inverse Rendering by Co-Evolutionary Learning,IIS,09/01/2018,NJ,Princeton University,05/31/2020,2020,230860.0
"=""1763675""",yes,Southwest Center for Arithmetic Geometry Winter School,DMS,09/01/2018,AZ,University of Arizona,08/31/2020,2020,100000.0
"=""1816805""",yes,III: Small: Methods for Auditing and Enhancing Completeness of Ontologies,IIS,09/01/2018,KY,University of Kentucky Research Foundation,06/30/2019,2019,309454.0
"=""1840835""",yes,I-Corps: Towards Thermally Stable Formulations,TI,09/01/2018,CA,California State L A University Auxiliary Services Inc.,02/29/2020,2020,50000.0
"=""1848815""",yes,Multimessenger Astrophysics: Real-time Discovery at Scale,PHY,09/01/2018,IL,University of Illinois at Urbana-Champaign,08/31/2019,2019,45000.0
"=""1841325""",yes,2018 MRS Fall Meeting: Symposium CM01 - Solid State Chemistry of Inorganic Materials,DMR,09/01/2018,IN,Purdue University,08/31/2019,2019,8300.0
"=""1826805""",yes,A predictive framework for micro-scale carbonate diagenesis: Towards more accurate reconstructions of global climate and environmental change,EAR,09/01/2018,CO,University of Colorado at Boulder,10/31/2020,2020,184321.0
"=""1841755""",yes,EAGER/Collaborative Research: Fundamentals of Acousto-Plasticity and Tribology in Ultrasonically Enhanced Incremental Sheet Forming,CMMI,09/01/2018,MI,Regents of the University of Michigan - Ann Arbor,02/29/2020,2020,91666.0
"=""1801365""",yes,SaTC: CORE: Medium: Collaborative: Understanding and Discovering Illicit Online Business Through Automatic Analysis of Online Text Traces,CNS,09/01/2018,VA,College of William and Mary,09/30/2018,2018,134661.0
"=""1822205""",yes,Planning IUCRC at University of Illinois at Urbana-Champaign:  Center for Infrastructure Trustworthiness in Energy Systems (CITES),EEC,09/01/2018,IL,University of Illinois at Urbana-Champaign,08/31/2019,2019,15000.0
"=""1822585""",yes,Collaborative Research: Characterizing Secondary Gravity Waves and Influences on Momentum Transport,AGS,09/01/2018,AK,University of Alaska Fairbanks Campus,10/31/2020,2020,152022.0
"=""1832465""",yes,"A Robust and Reliable Resource for Accessing, Sharing, and Analyzing Confidential Geospatial Research Data",BCS,09/01/2018,DC,Association of American Geographers,04/30/2020,2020,600000.0
"=""1849295""",yes,"Descriptive Inner Model Theory, Large Cardinals, and Combinatorics",DMS,09/01/2018,TX,University of North Texas,06/30/2020,2020,39241.0
"=""1838425""",yes,EAGER:  Using eco-evolutionary interactions to understand forest responses to environmental change,DEB,09/01/2018,CA,University of California - Merced,08/31/2020,2020,199996.0
"=""1816075""",yes,Collaborative Research: Linking Pharmacokinetics to Epidemiological Models of Vector-Borne Diseases and Drug Resistance Prevention,DMS,09/01/2018,KY,University of Kentucky Research Foundation,04/30/2020,2020,94960.0
"=""1840435""",yes,Planning Grant: Engineering Research Center for Data for Socio-Physical Extreme Event Resilience (Data-SPEER),EEC,09/01/2018,CA,Stanford University,08/31/2019,2019,100000.0
"=""1813476""",yes,Understanding the Role of Simulations in K-12 Science and Mathematics Teacher Education,DRL,09/01/2018,NJ,Educational Testing Service,08/31/2019,2019,99895.0
"=""1924486""",yes,XPS: EXPL: FP: Collaborative Research: SPANDAN: Scalable Parallel Algorithms for Network Dynamics Analysis,CCF,09/01/2018,TX,University of North Texas,08/31/2019,2019,43707.0
"=""1805793""",yes,Collaborative Research: Understanding and exploiting the structure-function link between fatty acid biosynthesis and degradation enzymes for functionalized small molecule synthesis,CBET,09/01/2018,TX,William Marsh Rice University,03/31/2019,2019,306238.0
"=""1835323""",yes,NCS-FO: Collaborative Research - Human decision-making in complex environments,BCS,09/01/2018,OH,Cleveland Clinic Foundation,10/31/2020,2020,364249.0
"=""1755134""",yes,Collaborative Research:  Evolutionary reversals in hormonal modulation of growth-regulatory gene networks,IOS,09/01/2018,GA,"Georgia Southern University Research and Service Foundation, Inc",04/30/2020,2020,335195.0
"=""1854974""",yes,Collaborative Research:  Conformal and robust integrated infrared spectroscopic sensors,ECCS,09/01/2018,WA,University of Washington,08/31/2020,2020,149665.0
"=""1805874""",yes,Fossil Coral Records of ENSO during the Last Glacial Period,OCE,09/01/2018,TX,University of Texas at Austin,08/31/2020,2020,476634.0
"=""1854494""",yes,EDU: Collaborative: Integrating Embedded Systems Security into Computer Engineering and Science Curricula,DGE,09/01/2018,IL,Roosevelt University,08/31/2019,2019,32940.0
"=""1853174""",yes,GOALI: Collaborative Research: Integrated Antenna System Design for High Clutter and High Bandwidth Channels Using Advanced Propagation Models,ECCS,09/01/2018,OR,Oregon State University,08/31/2020,2020,148587.0
"=""1800554""",yes,Chemical Triggers for Spin-State Switching: Discovery and Control of Switching Mechanisms,CHE,09/01/2018,CO,Colorado State University,08/31/2019,2019,140000.0
"=""1825044""",yes,EAGER: Collaborative Research: Proteomic Detection of Amelogenin Proteins for Biological Profiles,BCS,09/01/2018,IL,Center For American Archeology,08/31/2020,2020,25546.0
"=""1839544""",yes,Biotechnology in American High Schools: Continuing Research,DUE,09/01/2018,NY,Cold Spring Harbor Laboratory,08/31/2019,2019,50045.0
"=""1842574""",yes,NSF National Robotics Initiative (NRI) 2018 Principal Investigators Meeting,IIS,09/01/2018,MD,Johns Hopkins University,02/28/2019,2019,39952.0
"=""1827314""",yes,MRI: Acquisition of a GPU Accelerated Vermont Advanced Computing Core,OAC,09/01/2018,VT,University of Vermont & State Agricultural College,08/31/2020,2020,893120.0
"=""1826956""",yes,Collaborative Research:  An Investigation into Daytime HONO Chemistry in the Marine Boundary Layer,AGS,09/01/2018,CO,University of Colorado at Boulder,11/30/2018,2018,259829.0
"=""1813086""",yes,Teacher Professional Learning to Support Student Motivational Competencies During Science Instruction,DRL,09/01/2018,CA,SRI International,03/31/2019,2019,711895.0
"=""1902686""",yes,Collaborative Research: Edge Surface Topography Characterization for Precision Sensing Technology,CMMI,09/01/2018,TX,Texas A&M Engineering Experiment Station,08/31/2019,2019,36122.0
"=""1826756""",yes,Doctoral Dissertation Research: Nutritional ontogeny and development of the microbiome in primates,BCS,09/01/2018,NY,CUNY Hunter College,01/31/2020,2020,28080.0
"=""1830366""",yes,NRI: INT: Customizing Semi-Autonomous Nursing Robots Using Human Expertise,IIS,09/01/2018,NC,Duke University,07/31/2020,2020,962572.0
"=""1815696""",yes,"III: Small: Collaborative Research: A novel paradigm for detecting complex anomalous patterns in multi-modal, heterogeneous, and high-dimensional multi-source data sets",IIS,09/01/2018,NY,SUNY at Albany,11/30/2019,2019,249989.0
"=""1840396""",yes,Planning Grant: Engineering Research Center for Aging-centric Engineering Technologies (AgETech),EEC,09/01/2018,IA,Iowa State University,08/31/2019,2019,98385.0
"=""1825076""",yes,"Synthesis and Design Workshop: Principles for the design of digitally-distributed, studio-based STEM learning environments",DRL,09/01/2018,AZ,University of Arizona,08/31/2019,2019,99825.0
"=""1827796""",yes,"Workshop on Variation in the Mechanisms of Human Language Processing; March 29-31, 2019, Boulder, CO",BCS,09/01/2018,CO,University of Colorado at Boulder,08/31/2019,2019,46585.0
"=""1807677""",yes,"COLLABORATIVE RESEARCH: DYNAMICS OF DENSITIES: MODELING, CONTROL AND ESTIMATION",ECCS,09/01/2018,IA,Iowa State University,11/30/2018,2018,250000.0
"=""1840811""",yes,I-Corps: Developing a National Market Platform for Trading Renewable Energy Certificates,TI,09/01/2018,DC,George Washington University,12/31/2019,2019,50000.0
"=""1820871""",yes,Quantum Resource Theories: General Structures and Fundamental Applications,PHY,09/01/2018,IL,Southern Illinois University at Carbondale,03/31/2019,2019,52696.0
"=""1841261""",yes,"PhD Student Workshop on Transportation and Logistics Challenges and Opportunities; Loyola University of Chicago; Chicago, Illinois; May 2019",CMMI,09/01/2018,IL,Loyola University of Chicago,12/31/2019,2019,49797.0
"=""1800742""",yes,Topics in Low Dimensional Geometric Analysis,DMS,09/01/2018,CA,California Institute of Technology,07/31/2020,2020,115193.0
"=""1832442""",yes,CRISP 2.0 Type 2: Collaborative Research: Water and Health Infrastructure Resilience and Learning (WHIRL),CMMI,09/01/2018,NC,University of North Carolina at Chapel Hill,10/31/2020,2020,370588.0
"=""1839392""",yes,"Meeting: Allometry, Scaling and Ontogeny of Form; A Symposium for the Annual, SICB meeting, Tampa, FL January 2019",IOS,09/01/2018,NC,Duke University,08/31/2019,2019,14990.0
"=""1840402""",yes,Planning Grant: Engineering Research Center for In-Situ Control of the Nitrogen Cycle (In-SINC),EEC,09/01/2018,OH,Ohio University,01/31/2020,2020,99985.0
"=""1763312""",yes,Research: Collaborative Research: Changing the Conversation with Humanitarian Engineering Context,EEC,09/01/2018,IA,Iowa State University,08/31/2020,2020,20280.0
"=""1841845""",yes,EAGER: Toward Magnetic Manipulation of Nonmagnetic Objects,IIS,09/01/2018,UT,University of Utah,08/31/2020,2020,256739.0
"=""1842325""",yes,The Second NSF International Workshop on Sustainable Smart Cities - Egypt,OISE,09/01/2018,AL,University of Alabama at Birmingham,02/29/2020,2020,57795.0
"=""1848865""",yes,EAGER Collaborative: > 100 GHz Optical Clocking using Self-Modulation of Co-Tunneling Light Emitters,ECCS,09/01/2018,OH,Wright State University,02/29/2020,2020,90000.0
"=""1830965""",yes,SBIR Phase II:  Fast Creation of Photorealistic 3D Models using Consumer Hardware,TI,09/01/2018,CA,Openspace,08/31/2020,2020,750000.0
"=""1836076""",yes,2018 Field of Dreams Conference,DMS,09/01/2018,IN,Purdue University,08/31/2019,2019,49972.0
"=""1841824""",yes,FY 2018 Indirect Cost Agreement with Dept of Interior,DIAS,09/01/2018,DC,Bureau of Reclamation,09/30/2019,2019,51000.0
"=""1841893""",yes,EAGER: ISN: A Data Analytic Approach to Understanding Human Trafficking Networks,CMMI,09/01/2018,MA,Worcester Polytechnic Institute,11/30/2020,2020,166098.0
"=""1901624""",yes,AF: Medium: Collaborative Research: Quantum-Secure Cryptography and Fine-Grained Quantum Query Complexity,CCF,09/01/2018,TX,Texas A&M Engineering Experiment Station,10/31/2020,2020,274752.0
"=""1840284""",yes,Planning Grant: Engineering Research Center for Advanced Films and Smart Packaging Systems Project Summary,EEC,09/01/2018,OH,Case Western Reserve University,02/29/2020,2020,100000.0
"=""1812184""",yes,NSF Postdoctoral Fellowship in Biology FY 2018,DBI,09/01/2018,NY,Petipas                 Renee          H,08/31/2020,2020,138000.0
"=""1836396""",yes,CBMS Conference: Fitting Smooth Functions to Data,DMS,09/01/2018,TX,University of Texas at Austin,02/29/2020,2020,34999.0
"=""1812946""",yes,Dust Driven Multiphase Hydrodynamics in Planetary Nebulae,AST,09/01/2018,MO,University of Missouri-Columbia,09/30/2020,2020,374718.0
"=""1928856""",yes,Collaborative Research: Survey of the Magellanic Stellar History,AST,09/01/2018,MT,Montana State University,08/31/2020,2020,206983.0
"=""1750987""",yes,CAREER: Science of Security for Mobile User Authentication,CNS,09/01/2018,NJ,Rutgers University New Brunswick,09/30/2020,2020,189178.0
"=""1844677""",yes,Seventeenth Annual Symposium of the NSF Astronomyand Astrophysics Postdoctoral Fellows,AST,09/01/2018,AZ,Arizona State University,08/31/2019,2019,22911.0
"=""1926437""",yes,Biomedical Science and Engineering Summer School,EFMA,09/01/2018,CT,University of Connecticut,04/30/2019,2019,27498.0
"=""1904277""",yes,Redefining Renalase,CHE,09/01/2018,IL,Loyola University of Chicago,06/30/2019,2019,9453.0
"=""1838277""",yes,EAGER: Imaging of Element-Specific 3D Distribution Dynamics in Working Bimetallic Catalysts by in situ Anomalous Small-Angle X-Ray Scattering,CHE,09/01/2018,PA,Temple University,08/31/2019,2019,100000.0
"=""1824137""",yes,Advancing Methods for Analyzing Coordination: New Developments in Global Game Theory.,SES,09/01/2018,NJ,Princeton University,11/30/2019,2019,210318.0
"=""1832737""",yes,"Workshop: Learning Hidden Linguistic Structure; January 3-7, 2019, New York New York",BCS,09/01/2018,MA,University of Massachusetts Amherst,02/29/2020,2020,17922.0
"=""1845977""",yes,"International Conference Travel: Unity and Disunity in Science: International; 14-17 September 2018, London, England",SES,09/01/2018,MI,Wayne State University,02/28/2019,2019,24174.0
"=""1842387""",yes,Advanced Polymeric Tissue-Mimicking Materials and Phantoms for Evaluation of Multispectral Photoacoustic Imaging Systems,DMR,09/01/2018,CA,University of California-San Diego,08/31/2020,2020,100000.0
"=""1822197""",yes,Acquisition of an SEM-CL Detector for Research and Education in Geology and Geological Engineering at the Colorado School of Mines,EAR,09/01/2018,CO,Colorado School of Mines,08/31/2020,2020,81287.0
"=""1841507""",yes,EAGER: Manufacturing USA: Viscoelastic Model for Extrusion-Based 3D Printing of Polymers,CMMI,09/01/2018,TN,University of Tennessee Knoxville,05/31/2020,2020,116372.0
"=""1830158""",yes,RI/SES: Conference Proposal: Doctoral Consortium on Text as Data,IIS,09/01/2018,WA,University of Washington,08/31/2019,2019,24987.0
"=""1840478""",yes,"Planning Grant: Engineering Research Center for Naturally Inspired Resilient, Sustainable and Adaptable Infrastructure",EEC,09/01/2018,SD,South Dakota School of Mines and Technology,08/31/2019,2019,100000.0
"=""1840358""",yes,Planning Grant: Engineering Research Center for Healthy and Safe Aging (ERC-HSA),EEC,09/01/2018,WI,University of Wisconsin-Madison,08/31/2020,2020,99950.0
"=""1824208""",yes,From Permutation Groups to Model Theory,DMS,09/01/2018,CA,University of California-Berkeley,08/31/2019,2019,16710.0
"=""1745408""",yes,Life Under the Ice,OPP,09/01/2018,CA,"Waldman, Ariel",02/28/2019,2019,1.0
"=""1822028""",yes,Planning IUCRC Oakland University Center for Digital Joining and Repair,EEC,09/01/2018,MI,Oakland University,08/31/2019,2019,15000.0
"=""1839058""",yes,"Conference ""Recent Advances in Functional Analysis""",DMS,09/01/2018,OH,Kent State University,08/31/2019,2019,30000.0
"=""1755038""",yes,CRII: RI: Memory-efficient Representations for Robot Tasks: Lower Bounds and Scalable Algorithms,IIS,09/01/2018,NJ,Princeton University,08/31/2020,2020,175000.0
"=""1845958""",yes,NCS-FO: Using fMRI to revise psychological variables,BCS,09/01/2018,CA,California Institute of Technology,08/31/2020,2020,296437.0
"=""1832278""",yes,"Conference: The 49th Annual Binghamton Geomorphology Symposium; Syracuse, New York; October 2018",BCS,09/01/2018,NY,Syracuse University,02/29/2020,2020,42785.0
"=""1830008""",yes,PARTIAL SUPPORT OF THE CONDENSED MATTER AND MATERIAL RESEARCH COMMITTEE,DMR,09/01/2018,DC,National Academy of Sciences,08/31/2019,2019,70000.0
"=""1820958""",yes,Collaborative Research: Efficient Coupling of Multilevel Partial Differential Equation Solvers and Advanced Sampling Methods,DMS,09/01/2018,SC,Clemson University,11/30/2018,2018,67915.0
"=""1844518""",yes,EAGER: Collaborative Research: Toward Informing Users About Algorithmic Fairness,IIS,09/01/2018,CA,International Computer Science Institute,08/31/2020,2020,52170.0
"=""1806768""",yes,Controlling the Casimir Torque,PHY,09/01/2018,MD,"University of Maryland, College Park",05/31/2020,2020,158035.0
"=""1844858""",yes,"11th North American Paleontological Convention: Conference Support: Riverside, CA - June 23 to June 27, 2019",EAR,09/01/2018,CA,University of California-Riverside,08/31/2019,2019,25000.0
"=""1834908""",yes,"Symposium on Undergraduate Research - LSXXXIV in Washington, DC Sept. 16-20, 2018",PHY,09/01/2018,NY,SUNY at Stony Brook,08/31/2019,2019,9000.0
"=""1813388""",yes,SaTC: CORE: Small: Techniques for Software Model Checking of Hyperproperties,CNS,09/01/2018,IA,Iowa State University,11/30/2020,2020,350000.0
"=""1817029""",yes,SaTC: CORE: Small: URadio: Towards Secure Smart Home IoT Communication Using Hybrid Ultrasonic-RF Radio,CNS,09/01/2018,NE,University of Nebraska-Lincoln,10/31/2019,2019,499999.0
"=""1844289""",yes,RoL:EAGER:DESYN-C3: Engineering Microbial Differentiation,CBET,09/01/2018,GA,Georgia Tech Research Corporation,08/31/2020,2020,300000.0
"=""1840559""",yes,Planning Grant: Engineering Research Center for Cyber-Enabled Public Services to Achieve Healthy Communities in America's Changing City Regions,EEC,09/01/2018,MI,Regents of the University of Michigan - Ann Arbor,04/30/2020,2020,100000.0
"=""1838679""",yes,Doctoral Dissertation Improvement Award:  Long Term Human Adaptation in Beringia,BCS,09/01/2018,TX,Texas A&M University,02/29/2020,2020,8834.0
"=""1912719""",yes,Flavorful New Physics,PHY,09/01/2018,CA,University of California-Santa Cruz,07/31/2020,2020,133064.0
"=""1901529""",yes,Collaborative Research: Efficient Coupling of Multilevel Partial Differential Equation Solvers and Advanced Sampling Methods,DMS,09/01/2018,UT,University of Utah,05/31/2020,2020,67915.0
"=""1821829""",yes,SaTC: EDU: A Formal Approach to Digital Forensics and Incident Response Investigations,DGE,09/01/2018,LA,University of New Orleans,08/31/2020,2020,299998.0
"=""1904139""",yes,Nonlinear Partial Differential Equations and Many Particle Systems,DMS,09/01/2018,FL,Florida International University,09/30/2020,2020,28725.0
"=""1810159""",yes,Modeling the Stages of Pronoun Acquisition,SMA,09/01/2018,MI,Forsythe                Hannah,12/31/2020,2020,166000.0
"=""1839609""",yes,Collaborative Research: RoL: FELS: Workshop - Rules of Life in the Context of Future Mathematical Sciences,DMS,09/01/2018,MI,Regents of the University of Michigan - Ann Arbor,08/31/2019,2019,10000.0
"=""1937978""",yes,"CAREER: Quantifying diffusion and dynamics on healthcare, innovation and communication networks",IIS,09/01/2018,PA,Temple University,08/31/2020,2020,104853.0
"=""1842088""",yes,2018 NSF Campus Cyberinfrastructure and Cybersecurity Innovation for  Cyberinfrastructure PI Workshop,OAC,09/01/2018,PA,Keystone Initiative for Network Based Education and Research,08/31/2019,2019,90000.0
"=""1823978""",yes,Doctoral Dissertation Research: Small-scale transport operators and political action,SES,09/01/2018,CT,Yale University,08/31/2020,2020,25200.0
"=""1749699""",yes,CAREER: Adaptive Origami Structures for Acoustic Wave Guiding,CMMI,09/01/2018,OH,"OHIO STATE UNIVERSITY, THE",11/30/2020,2020,500000.0
"=""1825007""",yes,Synthesis and Design Workshop: Digitally-Mediated Team Learning,DRL,09/01/2018,FL,The University of Central Florida Board of Trustees,11/30/2019,2019,99999.0
"=""1845587""",yes,EAGER: Attention-Aware Mixed Reality Interfaces,IIS,09/01/2018,CA,University of California-Santa Barbara,08/31/2020,2020,244997.0
"=""1750027""",yes,"CAREER: Adding to the Future: Thermal Modeling, Sparse Sensing, and Integrated Controls for Precise and Reliable Powder Bed Fusion",CMMI,09/01/2018,CT,University of Connecticut,10/31/2019,2019,550000.0
"=""1821088""",yes,New Technologies for expanding the scale of research at the Mpala Research Center,DBI,09/01/2018,NJ,Princeton University,08/31/2020,2020,225741.0
"=""1834888""",yes,Texas Undergraduate Mathematics Conference 2018-2019,DMS,09/01/2018,TX,Stephen F. Austin State University,08/31/2020,2020,7263.0
"=""1815228""",yes,CHS: Small: Collaborative Research: Catalyzing Youth Civic Engagement Through Innovations in Social Computing,IIS,09/01/2018,MA,Emerson College,12/31/2019,2019,30259.0
"=""1848899""",yes,Workshop: Developing standards and digital infrastructure for structural geology and experimental deformation,RISE,09/01/2018,WI,University of Wisconsin-Madison,08/31/2020,2020,49286.0
"=""1833269""",yes,Collaborative Research: On how the Bengal-Nicobar fan deposition influenced carbonate cementation in the incoming sediment to the Sumatra subduction zone (IODP Exp 362),OCE,09/01/2018,TX,University of Texas at Austin,08/31/2020,2020,65453.0
"=""1848789""",yes,Multi-stakeholder workshop to streamline dissemination of evidence-based graduate education practices,DGE,09/01/2018,MA,University of Massachusetts Medical School,09/30/2020,2020,30258.0
"=""1827509""",yes,EDGE:   Creation of a Genetically Tractable Cephalopod Model using the Hawaiian Bobtail Squid,IOS,09/01/2018,MA,Marine Biological Laboratory,08/31/2020,2020,300000.0
"=""1849409""",yes,RAPID: A Scientific Deployment of a C-Band Radar to Observe Heavy Precipitation and Convective System Dynamic Processes in RELAMPAGO,AGS,09/01/2018,IL,University of Illinois at Urbana-Champaign,08/31/2019,2019,184508.0
"=""1838347""",yes,2018 NSF NRI PIs Meeting Logistics,IIS,09/01/2018,TN,Vanderbilt University,05/31/2020,2020,267047.0
"=""1840977""",yes,"RAPID: Otolemur nutrition, behavior, and microbiome dynamics",BCS,09/01/2018,MS,University of Southern Mississippi,08/31/2020,2020,29535.0
"=""1824727""",yes,Synthesis and Design Workshop: Digital Science and Data Analytic Learning Environments at Small Liberal Arts Institutions,DRL,09/01/2018,WI,Carroll University,08/31/2019,2019,100000.0
"=""1836569""",yes,QLC: EAGER: Engineering Control into the Coherence Lifetimes of Entangled States Using Transition Metal Ions in Molecules with Electron Spins,CHE,09/01/2018,LA,Tulane University,08/31/2020,2020,200000.0
"=""1912444""",yes,SI2-SSE:   GenApp - A Transformative Generalized Application Cyberinfrastructure,OAC,08/31/2018,MT,University of Montana,09/30/2020,2020,197151.0
"=""1929693""",yes,CRII: III: Evaluating Provenance Visualizations for the Presentation and Communication of Investigative Data Analysis Processes,IIS,08/31/2018,FL,University of Florida,09/30/2020,2020,80557.0
"=""1929726""",yes,Collaborative Research: Improving Interdisciplinary Design Teamwork and Communication Using Boundary Negotiating Artifacts,EEC,08/30/2018,CA,San Jose State University Foundation,02/29/2020,2020,129920.0
"=""1929728""",yes,Collaborative Research:Research: Advancing Engineering Education Research through Peer Review Analysis,EEC,08/30/2018,CA,San Jose State University Foundation,01/31/2021,2021,51718.0
"=""1903968""",yes,CRII:   NeTS:  Optimizing Emerging Web Protocols for a Faster World Wide Web,CNS,08/27/2018,MN,University of Minnesota-Twin Cities,05/31/2019,2019,52303.0
"=""1854685""",yes,Bilateral BBSRC-NSF/BIO Collaborative Research: ABI Development: A Critical Assessment of Protein Function Annotation,DBI,08/27/2018,MA,Northeastern University,08/31/2019,2019,82617.0
"=""1921025""",yes,CAREER: Towards Control of Photo-Induced Charges in Chiral Nanocomposites via Optical Spin-Orbit Interactions,DMR,08/27/2018,CA,University of California-Riverside,06/30/2019,2019,22656.0
"=""1917424""",yes,NeTS: Small: Collaborative Research:Practical HTTPS Traffic Manipulation At Middleboxes,CNS,08/27/2018,MN,University of Minnesota-Twin Cities,09/30/2020,2020,103554.0
"=""1855759""",yes,RI: Small: Collaborative Research: A Topological Analysis of Uncertainly Representation in the Brain,IIS,08/26/2018,NY,SUNY at Stony Brook,07/31/2020,2020,254827.0
"=""1903963""",yes,CHS: Small: Collaborative Research: Automating Relevance and Trust Detection in Social Media Data for Emergency Response,IIS,08/26/2018,IL,University of Illinois at Chicago,08/31/2020,2020,229707.0
"=""1903714""",yes,TWC: Small: Collaborative: Towards Privacy Preserving Online Image Sharing,CNS,08/26/2018,IL,University of Illinois at Chicago,09/30/2019,2019,32451.0
"=""1903219""",yes,SBE TWC: Small: Collaborative: Pocket Security - Smartphone Cybercrime in the Wild,SES,08/25/2018,GA,"Georgia State University Research Foundation, Inc.",08/31/2019,2019,92871.0
"=""1929686""",yes,HSCC KickStarter: Providing Hispanic-Serving Community Colleges with Technical Assistance to Improve their Federal Funding Competitiveness,EES,08/24/2018,AZ,Arizona State University,01/31/2020,2020,640172.0
"=""1954608""",yes,NeTS: Small: Collaborative Research: Fine-Grained Spectrum Access for Carrier-Aggregation Based Wireless Networks,CNS,08/24/2018,CA,University of California-San Diego,07/31/2020,2020,153846.0
"=""1854148""",yes,Problems Related to Fourier Restriction Estimates,DMS,08/21/2018,NY,CUNY Baruch College,09/30/2020,2020,138826.0
"=""1909525""",yes,Solution Theories and Scaling Limit Problems in Stochastic Partial Differential Equations,DMS,08/20/2018,WI,University of Wisconsin-Madison,06/30/2020,2020,71444.0
"=""1904354""",yes,"Curvature, Symmetry, and Periodic Cohomology",DMS,08/17/2018,NY,Syracuse University,08/31/2020,2020,86561.0
"=""1902683""",yes,DMREF/Collaborative Research: Chemoresponsive Liquid Crystals Based on Metal Ion-Ligand Coordination,DMR,08/16/2018,NY,Cornell University,09/30/2020,2020,365159.0
"=""1914437""",yes,CAREER: A Physical Understanding of Secrecy,PHY,08/16/2018,IL,University of Illinois at Urbana-Champaign,02/29/2020,2020,62354.0
"=""1903989""",yes,Dynamics of leaves with different wettability due to raindrop impact,CBET,08/16/2018,NY,Cornell University,08/31/2020,2020,57457.0
